#{"t_start": 1523751739.3729224, "env_id": null}
r,l,t
2464.404873,215,2304.669337
2158.173141,223,2307.364866
3571.497749,347,2312.857223
-2888.071358,290,2317.23658
3828.385791,271,2320.016541
8400.529802,301,2324.627436
2636.017033,239,2328.477227
-3560.041235,326,2332.506206
2901.920459,199,2335.15102
430.49568,163,2337.718858
4046.882074,375,2341.951663
660.050914,272,2346.164576
4365.282144,178,2349.283312
1488.460991,386,2355.167712
-998.613254,308,2359.217388
2735.379852,202,2362.453465
3044.556927,306,2366.434743
-4590.350106,451,2372.99136
12180.162227,296,2376.980693
1264.892581,187,2379.609754
2087.373092,260,2383.945853
-37.656824,172,2386.538047
4287.281886,234,2390.177123
4425.128101,203,2392.832538
-1366.624578,208,2395.586927
12340.978658,215,2398.271456
-385.193917,200,2402.064851
-1045.758042,257,2406.797941
3954.384446,281,2411.343707
1345.051994,203,2414.876809
3668.544779,216,2417.574024
-653.053348,391,2423.064101
13700.195281,276,2426.043297
3667.659192,278,2430.304936
509.404511,178,2432.93263
8262.392398,222,2435.636945
8010.402853,271,2440.118608
-3287.069338,371,2446.059777
991.266528,371,2451.03389
1129.114058,222,2455.213602
2063.136493,193,2457.909005
-4433.6469,595,2464.787227
-485.315212,395,2471.1833
-2314.658392,289,2475.558287
5494.029767,359,2480.927103
285.824442,201,2483.637689
2849.284403,297,2488.009251
-60.252355,226,2490.737889
3339.73626,210,2493.466438
1247.777189,246,2497.814483
743.418503,205,2500.527815
-28.080364,330,2504.904014
7724.513852,295,2509.04019
9395.494043,253,2513.035821
754.305485,232,2515.841563
801.605298,306,2520.120962
-1511.66326,196,2522.798218
-463.124573,350,2527.343476
-2946.117529,453,2533.96511
-331.633338,188,2536.656268
9697.981475,263,2539.469704
